Mod:Item:MetaData, Localized Name
appliedenergistics2:part:69, МЭ плотный умный кабель - Бирюзовый
appliedenergistics2:part:70, МЭ плотный умный кабель - Фиолетовый
appliedenergistics2:part:71, МЭ плотный умный кабель - Синий
appliedenergistics2:part:72, МЭ плотный умный кабель - Коричневый
appliedenergistics2:part:73, МЭ плотный умный кабель - Зелёный
appliedenergistics2:part:74, МЭ плотный умный кабель - Красный
appliedenergistics2:part:75, МЭ плотный умный кабель - Чёрный
appliedenergistics2:part:76, МЭ плотный умный кабель - Изменчивый
appliedenergistics2:part:0, МЭ стеклянный кабель - Белый
appliedenergistics2:part:1, МЭ стеклянный кабель - Оранжевый
appliedenergistics2:part:2, МЭ стеклянный кабель - Сиреневый
appliedenergistics2:part:3, МЭ стеклянный кабель - Светло-синий
appliedenergistics2:part:4, МЭ стеклянный кабель - Жёлтый
appliedenergistics2:part:5, МЭ стеклянный кабель - Лаймовый
appliedenergistics2:part:6, МЭ стеклянный кабель - Розовый
appliedenergistics2:part:7, МЭ стеклянный кабель - Серый
appliedenergistics2:part:8, МЭ стеклянный кабель - Светло-серый
appliedenergistics2:part:9, МЭ стеклянный кабель - Бирюзовый
appliedenergistics2:part:10, МЭ стеклянный кабель - Фиолетовый
appliedenergistics2:part:11, МЭ стеклянный кабель - Синий
appliedenergistics2:part:12, МЭ стеклянный кабель - Коричневый
appliedenergistics2:part:13, МЭ стеклянный кабель - Зелёный
appliedenergistics2:part:14, МЭ стеклянный кабель - Красный
appliedenergistics2:part:15, МЭ стеклянный кабель - Чёрный
appliedenergistics2:part:16, МЭ стеклянный кабель - Изменчивый
appliedenergistics2:part:40, МЭ умный кабель - Белый
appliedenergistics2:part:41, МЭ умный кабель - Оранжевый
appliedenergistics2:part:42, МЭ умный кабель - Сиреневый
appliedenergistics2:part:43, МЭ умный кабель - Светло-синий
appliedenergistics2:part:44, МЭ умный кабель - Жёлтый
appliedenergistics2:part:45, МЭ умный кабель - Лаймовый
appliedenergistics2:part:46, МЭ умный кабель - Розовый
appliedenergistics2:part:47, МЭ умный кабель - Серый
appliedenergistics2:part:48, МЭ умный кабель - Светло-серый
appliedenergistics2:part:49, МЭ умный кабель - Бирюзовый
appliedenergistics2:part:50, МЭ умный кабель - Фиолетовый
appliedenergistics2:part:51, МЭ умный кабель - Синий
appliedenergistics2:part:52, МЭ умный кабель - Коричневый
appliedenergistics2:part:53, МЭ умный кабель - Зелёный
appliedenergistics2:part:54, МЭ умный кабель - Красный
appliedenergistics2:part:55, МЭ умный кабель - Чёрный
appliedenergistics2:part:56, МЭ умный кабель - Изменчивый
appliedenergistics2:part:420, МЭ монитор преобразования
appliedenergistics2:part:360, МЭ терминал крафта
appliedenergistics2:part:200, Тёмная осветительная панель
appliedenergistics2:part:260, МЭ шина экспорта
appliedenergistics2:part:302, ME Fluid Annihilation Plane
appliedenergistics2:part:261, ME Fluid Export Bus
appliedenergistics2:part:321, ME Fluid Formation Plane
appliedenergistics2:part:241, ME Fluid Import Bus
appliedenergistics2:part:441, ME Fluid Interface
appliedenergistics2:part:281, ME Fluid Level Emitter
appliedenergistics2:part:221, ME Fluid Storage Bus
appliedenergistics2:part:520, ME Fluid Terminal
appliedenergistics2:part:320, МЭ плоскость формирования
appliedenergistics2:part:301, МЭ id плоскость истребления
appliedenergistics2:part:240, МЭ шина импорта
appliedenergistics2:part:440, МЭ интерфейс
appliedenergistics2:part:480, МЭ терминал интерфейсов
appliedenergistics2:part:100, МЭ инвертированная шина переключения
appliedenergistics2:part:280, МЭ излучатель уровня
appliedenergistics2:part:160, Яркая осветительная панель
appliedenergistics2:part:469, Туннель точка-точка - FE
appliedenergistics2:part:463, Туннель точка-точка - Жидкость
appliedenergistics2:part:465, Туннель точка-точка - EU
appliedenergistics2:part:462, Туннель точка-точка - Предмет
appliedenergistics2:part:467, Туннель точка-точка - Свет
appliedenergistics2:part:460, Туннель точка-точка - МЭ
appliedenergistics2:part:461, Туннель точка-точка - Красный камень
appliedenergistics2:part:340, МЭ терминал шаблонов
appliedenergistics2:part:140, Кварцевое оптическое волокно
appliedenergistics2:part:180, Осветительная панель
appliedenergistics2:part:220, МЭ шина хранения
appliedenergistics2:part:400, МЭ монитор хранения
appliedenergistics2:part:380, МЭ терминал
appliedenergistics2:part:80, МЭ шина переключения
betterquesting:placeholder, Заместитель предмета
betterquesting:extra_life:0, Дополнительная жизнь
betterquesting:extra_life:1, Пол-сердца
betterquesting:extra_life:2, Четверть сердца
betterquesting:guide_book, Better Questing: Руководство новичка
betterquesting:submit_station, Станция отправки объектов (СОО)
bibliocraft:bookcase:0, Дубовый книжный шкаф
bibliocraft:bookcase:1, Еловый книжный шкаф
bibliocraft:bookcase:2, Берёзовый книжный шкаф
bibliocraft:bookcase:3, Книжный шкаф из тропического дерева
bibliocraft:bookcase:4, Книжный шкаф из акации
bibliocraft:bookcase:5, Книжный шкаф из тёмного дуба
bibliocraft:bookcase:6, Каркасный книжный шкаф
bibliocraft:bookcasecreative:0, Творческий дубовый книжный шкаф
bibliocraft:bookcasecreative:1, Творческий еловый книжный шкаф
bibliocraft:bookcasecreative:2, Творческий берёзовый книжный шкаф
bibliocraft:bookcasecreative:3, Творческий книжный шкаф из тропического дерева
bibliocraft:bookcasecreative:4, Творческий книжный шкаф из акации
bibliocraft:bookcasecreative:5, Творческий книжный шкаф из тёмного дуба
bibliocraft:bookcasecreative:6, Творческий каркасный книжный шкаф
bibliocraft:shelf:0, Дубовая полка
bibliocraft:shelf:1, Еловая полка
bibliocraft:shelf:2, Берёзовая полка
bibliocraft:shelf:3, Полка из тропического дерева
bibliocraft:shelf:4, Полка из акации
bibliocraft:shelf:5, Полка из тёмного дуба
bibliocraft:shelf:6, Каркасная полка
bibliocraft:markerpole, tile.BiblioCraft:MarkerPole.name
bibliocraft:clipboard, tile.BiblioCraft:Clipboard.name
bibliocraft:lanterngold:0, Золотой фонарь
bibliocraft:lanterngold:1, Золотой фонарь
bibliocraft:lanterngold:2, Золотой фонарь
bibliocraft:lanterngold:3, Золотой фонарь
bibliocraft:lanterngold:4, Золотой фонарь
bibliocraft:lanterngold:5, Золотой фонарь
bibliocraft:lanterngold:6, Золотой фонарь
bibliocraft:lanterngold:7, Золотой фонарь
bibliocraft:lanterngold:8, Золотой фонарь
bibliocraft:lanterngold:9, Золотой фонарь
bibliocraft:lanterngold:10, Золотой фонарь
bibliocraft:lanterngold:11, Золотой фонарь
bibliocraft:lanterngold:12, Золотой фонарь
bibliocraft:lanterngold:13, Золотой фонарь
bibliocraft:lanterngold:14, Золотой фонарь
bibliocraft:lanterngold:15, Золотой фонарь
bibliocraft:lanterniron:0, Золотой фонарь
bibliocraft:lanterniron:1, Золотой фонарь
