Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Кабельный фасад - Доски из Iroko (Огнестойкость)
appliedenergistics2:facade:0, Кабельный фасад - Доски из Gingko (Огнестойкость)
appliedenergistics2:facade:0, Кабельный фасад - Доски из Eucalyptus (Огнестойкость)
appliedenergistics2:facade:0, Кабельный фасад - Доски из Box (Огнестойкость)
appliedenergistics2:facade:0, Кабельный фасад - Доски из Syzgium (Огнестойкость)
appliedenergistics2:facade:0, Кабельный фасад - Доски из Pink Ivory (Огнестойкость)
appliedenergistics2:facade:0, Кабельный фасад - Медная руда
appliedenergistics2:facade:0, Кабельный фасад - Оловянная руда
appliedenergistics2:facade:0, Кабельный фасад - Серебряная руда
appliedenergistics2:facade:0, Кабельный фасад - Свинцовая руда
appliedenergistics2:facade:0, Кабельный фасад - Алюминиевая руда
appliedenergistics2:facade:0, Кабельный фасад - Никелевая руда
appliedenergistics2:facade:0, Кабельный фасад - Платиновая руда
appliedenergistics2:facade:0, Кабельный фасад - Иридиевая руда
appliedenergistics2:facade:0, Кабельный фасад - Мифриловая руда
appliedenergistics2:facade:0, Кабельный фасад - Нефтяной песок
appliedenergistics2:facade:0, Кабельный фасад - Нефтяной сланец
appliedenergistics2:facade:0, Кабельный фасад - Руда дестабилизированного красного камня
appliedenergistics2:facade:0, Кабельный фасад - Заряженный адский камень нижнего мира
appliedenergistics2:facade:0, Кабельный фасад - Резонирующий эндерняк
appliedenergistics2:facade:0, Кабельный фасад - Нефтяной песок
appliedenergistics2:facade:0, Кабельный фасад - Медный блок
appliedenergistics2:facade:0, Кабельный фасад - Оловянный блок
appliedenergistics2:facade:0, Кабельный фасад - Серебряный блок
appliedenergistics2:facade:0, Кабельный фасад - Свинцовый блок
appliedenergistics2:facade:0, Кабельный фасад - Алюминиевый блок
appliedenergistics2:facade:0, Кабельный фасад - Никелевый блок
appliedenergistics2:facade:0, Кабельный фасад - Платиновый блок
appliedenergistics2:facade:0, Кабельный фасад - Иридиевый блок
appliedenergistics2:facade:0, Кабельный фасад - Мифриловый блок
appliedenergistics2:facade:0, Кабельный фасад - Стальные блок
appliedenergistics2:facade:0, Кабельный фасад - Электрумовый блок
appliedenergistics2:facade:0, Кабельный фасад - Инваровый блок
appliedenergistics2:facade:0, Кабельный фасад - Бронзовый блок
appliedenergistics2:facade:0, Кабельный фасад - Константановый блок
appliedenergistics2:facade:0, Кабельный фасад - Синаловый блок
appliedenergistics2:facade:0, Кабельный фасад - Ламиумовый блок
appliedenergistics2:facade:0, Кабельный фасад - Блок эндериума
appliedenergistics2:facade:0, Кабельный фасад - Угольный блок
appliedenergistics2:facade:0, Кабельный фасад - Блок коксового угля
appliedenergistics2:facade:0, Кабельный фасад - Чёрная минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Красная минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Зелёная минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Коричневая минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Синяя минеральная шерсть
